id,student_name,house,potions,herbology,darkarts,flying
2567,Wizard875,Ravenclaw,100,90,85,91
2568,Newt Malfoy,Slytherin,81,89,90,81
2569,Filius McGonagall,Gryffindor,72,80,59,55
2570,Wizard525,Ravenclaw,85,91,99,89
2571,Wizard2987,Slytherin,79,70,74,71
2572,Wizard638,Hufflepuff,50,66,74,85
2573,Wizard2658,Slytherin,71,87,74,72
2574,Hepzibah Riddle,Hufflepuff,56,41,52,70
2575,Albus Riddle,Gryffindor,80,63,69,68
2576,Severus Black,Gryffindor,86,78,57,57
2577,Wizard3649,Ravenclaw,85,93,85,86
2578,Wizard1603,Hufflepuff,60,63,76,45
2579,Wizard985,Gryffindor,53,83,80,83
2580,Wizard2549,Ravenclaw,94,91,99,94
2581,Wizard1190,Slytherin,93,95,82,72
2582,Wizard1289,Ravenclaw,91,94,85,87
2583,Wizard4049,Slytherin,71,81,88,81
2584,Albus Tonks,Ravenclaw,90,87,95,87
2585,Wizard2598,Slytherin,83,80,75,79
2586,Wizard2214,Hufflepuff,58,81,55,85
2587,Tom Pucey,Hufflepuff,83,55,61,74
2588,Wizard2624,Slytherin,81,86,82,72
2589,Wizard1194,Hufflepuff,54,61,50,68
2590,Wizard635,Gryffindor,61,50,65,89
2591,Helga Peverell,Slytherin,76,87,89,82
2592,Sirius Riddle,Hufflepuff,66,55,65,79
2593,Wizard3173,Hufflepuff,52,63,81,52
2594,Wizard848,Hufflepuff,53,74,60,65
2595,Wizard3281,Gryffindor,87,64,73,70
2596,Horace Bones,Gryffindor,71,57,66,76
2597,Bathilda Diggory,Gryffindor,83,79,58,70
2598,Lucius Malfoy,Hufflepuff,52,60,74,46
2599,Wizard972,Hufflepuff,55,64,50,44
2600,Wizard1388,Gryffindor,63,56,52,54
2601,Wizard1661,Ravenclaw,90,96,87,99
2602,Wizard3989,Hufflepuff,66,54,62,79
2603,Wizard3868,Hufflepuff,84,81,43,50
2604,Wizard1464,Gryffindor,53,78,52,90
2605,Wizard200,Gryffindor,76,70,83,52
2606,Wizard3739,Hufflepuff,67,61,64,68
2607,Wizard1530,Hufflepuff,74,44,61,69
2608,Wilhelmina Dumbledore,Hufflepuff,46,52,64,60
2609,Wizard1651,Ravenclaw,86,93,100,91
2610,Wizard3908,Gryffindor,70,63,56,62
2611,Wizard2456,Ravenclaw,92,92,95,89
2612,Wizard1304,Gryffindor,58,90,51,64
2613,Wizard3905,Ravenclaw,86,100,92,89
2614,Wizard1032,Slytherin,93,87,77,75
2615,Wizard319,Slytherin,94,78,71,83
2616,Wizard2111,Ravenclaw,88,88,94,89
2617,Wizard2815,Slytherin,82,83,94,84
2618,Wizard3784,Ravenclaw,99,100,94,93
2619,Wizard128,Gryffindor,67,72,89,85
2620,Wizard3010,Gryffindor,82,90,76,90
2621,Wizard2599,Hufflepuff,61,65,60,44
2622,Wizard2817,Gryffindor,61,69,73,76
2623,Wizard1363,Ravenclaw,88,91,87,98
2624,Wizard413,Slytherin,82,94,85,85
2625,Wizard864,Gryffindor,54,50,83,86
2626,Wizard1699,Hufflepuff,82,84,75,57
2627,Theseus Goyle,Ravenclaw,94,85,93,97
2628,Wizard4039,Gryffindor,67,61,85,86
2629,Wizard119,Gryffindor,50,78,77,50
2630,Remus Hagrid,Slytherin,88,86,90,78
2631,Newt Greengrass,Hufflepuff,48,46,64,78
2632,Wizard250,Slytherin,76,81,72,86
2633,Leta Dumbledore,Hufflepuff,80,53,69,41
2634,Wizard1138,Slytherin,75,79,91,92
2635,Wizard4045,Ravenclaw,94,96,90,89
2636,Wizard881,Slytherin,85,81,89,77
2637,Wizard3232,Slytherin,86,80,76,76
2638,Wizard3752,Gryffindor,80,63,54,53
2639,Percy Peverell,Hufflepuff,75,57,47,41
2640,Wizard3068,Hufflepuff,41,79,44,83
2641,Wizard1797,Ravenclaw,91,98,95,85
2642,Wizard40,Gryffindor,65,81,75,75
2643,Wizard603,Gryffindor,65,76,56,50
2644,Wizard3916,Ravenclaw,93,100,100,90
2645,Wizard3998,Slytherin,86,76,71,86
2646,Salazar Dumbledore,Gryffindor,56,82,71,74
2647,Wizard2805,Gryffindor,63,60,54,68
2648,Wizard3675,Ravenclaw,87,93,90,90
2649,Helga Riddle,Gryffindor,81,58,70,50
2650,Wilhelmina Selwyn,Gryffindor,87,56,58,50
2651,Wizard3141,Slytherin,74,74,73,71
2652,Wizard161,Ravenclaw,97,87,88,90
2653,Wizard1702,Ravenclaw,92,91,100,100
2654,Wizard934,Slytherin,92,89,78,90
2655,Wizard768,Ravenclaw,91,93,97,95
2656,Salazar Crabbe,Gryffindor,66,54,76,79
2657,Wizard1525,Slytherin,84,85,79,76
2658,Wizard2494,Slytherin,80,78,93,71
2659,Wizard2401,Ravenclaw,87,86,93,93
2660,Helga Dumbledore,Hufflepuff,80,71,83,46
2661,Wizard1400,Slytherin,72,82,73,86
2662,Wizard2302,Hufflepuff,74,78,46,76
2663,Minerva Bones,Gryffindor,61,63,89,68
2664,Wizard1872,Gryffindor,90,66,80,72
2665,Wizard4057,Hufflepuff,56,52,52,66
2666,Wizard112,Slytherin,92,83,74,91
2667,Horace Selwyn,Slytherin,77,86,82,76
2668,Wizard2879,Ravenclaw,92,96,88,97
2669,Severus Lovegood,Hufflepuff,76,49,41,52
2670,Wizard1769,Ravenclaw,95,87,99,86
2671,Wizard1854,Gryffindor,67,84,75,56
2672,Wizard1262,Hufflepuff,73,78,67,55
2673,Nymphadora Bones,Ravenclaw,94,99,91,96
2674,Wizard3473,Ravenclaw,87,91,85,90
2675,Wizard137,Hufflepuff,56,69,51,81
2676,Dilys Slughorn,Hufflepuff,53,73,85,66
2677,Wizard909,Hufflepuff,53,78,74,54
2678,Wizard956,Ravenclaw,90,98,85,87
2679,Wizard2858,Ravenclaw,99,100,87,94
2680,Filius Riddle,Ravenclaw,99,87,86,85
2681,Wizard3361,Hufflepuff,40,50,68,69
2682,Horace Hooch,Hufflepuff,68,61,44,62
2683,Wizard366,Ravenclaw,96,85,88,95
2684,Wizard282,Slytherin,81,88,75,78
2685,Percy Lupin,Slytherin,92,79,92,83
2686,Wizard1230,Slytherin,80,71,76,71
2687,Wizard840,Hufflepuff,65,56,56,84
2688,Wizard991,Slytherin,84,94,74,74
2689,Wizard3978,Ravenclaw,97,89,89,91
2690,Wizard2681,Slytherin,93,82,75,83
2691,Newt Zabini,Hufflepuff,70,71,54,69
2692,Wizard3263,Slytherin,91,85,81,75
2693,Wizard3852,Ravenclaw,88,93,92,95
2694,Wizard3046,Gryffindor,71,74,56,54
2695,Wizard1844,Slytherin,72,72,72,86
2696,Wizard368,Hufflepuff,51,53,60,47
2697,Wizard3848,Hufflepuff,61,81,49,79
2698,Minerva Pucey,Hufflepuff,55,78,48,75
2699,Wizard3503,Slytherin,70,85,88,83
2700,Wizard490,Hufflepuff,50,56,61,57
2701,Wizard722,Gryffindor,71,53,78,67
2702,Wizard1611,Gryffindor,62,72,62,87
2703,Horace Parkinson,Gryffindor,57,84,84,84
2704,Leta Tonks,Hufflepuff,42,58,52,43
2705,Severus Zabini,Slytherin,71,88,83,75
2706,Arthur Goyle,Hufflepuff,69,70,45,50
2707,Kingsley Black,Ravenclaw,89,91,95,92
2708,Tom Goyle,Gryffindor,62,86,54,85
2709,Wizard2977,Gryffindor,80,54,55,54
2710,Wizard743,Ravenclaw,88,96,97,95
2711,Wizard2023,Hufflepuff,43,44,78,62
2712,Wizard3177,Gryffindor,72,58,60,82
2713,Wizard405,Slytherin,72,79,94,86
2714,Wizard2914,Gryffindor,54,76,76,71
2715,Hepzibah McGonagall,Ravenclaw,90,86,94,99
2716,Wizard1928,Gryffindor,66,61,63,54
2717,Wizard2804,Slytherin,89,93,94,90
2718,Wizard2926,Hufflepuff,70,44,45,81
2719,Wizard1853,Hufflepuff,78,60,73,48
2720,Wizard570,Ravenclaw,94,95,91,99
2721,Wizard3834,Ravenclaw,90,98,90,97
2722,Wizard1524,Hufflepuff,81,77,42,43
2723,Wizard2997,Slytherin,88,93,92,84
2724,Wizard2282,Hufflepuff,43,52,74,63
2725,Wizard2957,Ravenclaw,97,88,91,85
2726,Wizard507,Slytherin,75,88,77,70
2727,Wizard1235,Slytherin,82,76,90,95
2728,Wizard3887,Ravenclaw,89,92,90,86
2729,Rubeus Black,Slytherin,82,80,84,71
2730,Wizard1159,Hufflepuff,77,72,75,75
2731,Wizard1014,Hufflepuff,72,43,69,81
2732,Wizard1987,Gryffindor,57,88,59,86
2733,Wizard563,Ravenclaw,92,89,90,100
2734,Wizard1074,Gryffindor,85,81,86,64
2735,Wizard1125,Gryffindor,75,78,61,85
2736,Wizard689,Slytherin,82,94,90,72
2737,Wizard802,Ravenclaw,91,91,94,98
2738,Wizard1218,Slytherin,80,84,94,79
2739,Wizard1466,Gryffindor,78,55,75,66
2740,Wizard2908,Hufflepuff,76,67,63,65
2741,Wizard1842,Ravenclaw,98,85,91,91
2742,Wizard1994,Hufflepuff,67,62,60,66
2743,Wizard871,Hufflepuff,51,49,84,67
2744,Wizard1139,Hufflepuff,59,69,79,76
2745,Wizard3354,Ravenclaw,89,92,100,85
2746,Wizard3514,Hufflepuff,85,44,59,46
2747,Minerva Selwyn,Ravenclaw,97,91,87,87
2748,Wizard491,Hufflepuff,68,48,77,61
2749,Wizard2838,Ravenclaw,98,94,97,92
2750,Wizard3231,Hufflepuff,57,43,81,54
2751,Wizard1560,Gryffindor,89,74,59,83
2752,Dilys Greengrass,Ravenclaw,97,89,86,95
2753,Wizard1326,Gryffindor,78,54,68,75
2754,Wizard3148,Slytherin,88,85,74,81
2755,Wizard3021,Slytherin,85,85,89,92
2756,Wizard316,Gryffindor,67,74,52,65
2757,Wizard3472,Slytherin,88,72,71,82
2758,Wizard2040,Ravenclaw,88,99,97,89
2759,Hepzibah Black,Hufflepuff,40,85,53,46
2760,Wizard901,Hufflepuff,63,75,53,41
2761,Wizard19,Hufflepuff,75,65,83,69
2762,Wizard1231,Gryffindor,59,82,80,56
2763,Wizard3934,Hufflepuff,75,83,79,76
2764,Wizard3363,Slytherin,79,89,72,70
2765,Wizard3063,Hufflepuff,70,68,82,72
2766,Wizard404,Slytherin,75,88,82,76
2767,Sirius Lestrange,Gryffindor,85,53,53,55
2768,Wizard3554,Slytherin,80,77,91,79
2769,Wizard292,Slytherin,88,76,86,79
2770,Wizard4012,Gryffindor,90,82,55,74
2771,Wizard1303,Ravenclaw,99,100,91,94
2772,Wizard3645,Gryffindor,65,76,77,52
2773,Wizard1557,Ravenclaw,92,91,100,92
2774,Wulfric Crabbe,Gryffindor,82,56,85,86
2775,Remus Carrow,Ravenclaw,92,95,87,88
2776,Wizard2547,Ravenclaw,88,87,94,98
2777,Wizard3782,Ravenclaw,97,92,85,97
2778,Wizard2533,Hufflepuff,62,60,78,83
2779,Wizard3489,Ravenclaw,99,88,100,89
2780,Gellert Black,Ravenclaw,99,92,93,98
2781,Wizard3319,Hufflepuff,79,57,55,81
2782,Wizard2820,Slytherin,84,79,93,89
2783,Sirius McGonagall,Ravenclaw,87,86,85,91
2784,Wizard847,Gryffindor,89,85,63,86
2785,Wizard3300,Slytherin,80,94,93,89
2786,Wizard2929,Slytherin,76,93,93,86
2787,Wizard118,Ravenclaw,94,97,98,94
2788,Wizard1352,Hufflepuff,75,60,53,53
2789,Wizard3284,Gryffindor,79,57,53,75
2790,Wizard2390,Slytherin,95,72,85,72
2791,Wizard2134,Slytherin,75,88,72,77
2792,Wizard2740,Ravenclaw,93,91,93,94
2793,Wizard2135,Ravenclaw,85,99,87,98
2794,Tom Crabbe,Ravenclaw,89,90,90,99
2795,Wizard2312,Slytherin,88,79,70,95
2796,Wizard1697,Hufflepuff,59,79,54,57
2797,Wizard3560,Ravenclaw,95,87,95,91
2798,Albus Peverell,Gryffindor,86,87,73,77
2799,Wizard401,Gryffindor,72,74,61,62
2800,Wizard3087,Ravenclaw,93,85,95,95
2801,Wizard3592,Hufflepuff,63,42,77,42
2802,Wizard2772,Hufflepuff,53,65,63,52
2803,Wizard2106,Slytherin,82,85,79,81
2804,Wizard2058,Hufflepuff,40,63,43,80
2805,Wizard2221,Gryffindor,68,51,50,83
2806,Filius Zabini,Ravenclaw,95,89,88,87
2807,Wizard3578,Ravenclaw,89,95,88,89
2808,Wizard3857,Gryffindor,81,62,88,75
2809,Gellert Bones,Ravenclaw,89,87,89,94
2810,Wizard241,Slytherin,73,94,84,70
2811,Wizard347,Ravenclaw,89,93,95,97
2812,Wizard1461,Slytherin,86,71,74,92
2813,Wizard1111,Slytherin,76,88,90,72
2814,Wizard988,Gryffindor,60,84,54,86
2815,Wizard224,Slytherin,95,75,78,94
2816,Wizard2404,Ravenclaw,92,88,96,97
2817,Theseus McGonagall,Ravenclaw,96,94,97,88
2818,Wizard2252,Hufflepuff,49,77,63,58
2819,Wizard1809,Hufflepuff,72,60,78,63
2820,Wizard326,Gryffindor,57,57,71,61
2821,Godric Crabbe,Hufflepuff,45,64,46,54
2822,Wizard2451,Hufflepuff,41,78,84,74
2823,Wizard1212,Slytherin,80,77,76,90
2824,Wizard4007,Slytherin,84,94,95,90
2825,Wizard3016,Ravenclaw,86,99,88,85
2826,Wizard344,Ravenclaw,98,96,99,89
2827,Godric Lovegood,Ravenclaw,86,89,96,94
2828,Wizard2690,Hufflepuff,68,48,47,47
2829,Wizard2018,Gryffindor,68,88,85,64
2830,Wizard2245,Slytherin,70,93,81,90
2831,Wizard2513,Gryffindor,57,52,69,57
2832,Wizard3935,Hufflepuff,62,59,41,44
2833,Wizard1756,Gryffindor,73,77,56,60
2834,Wizard1056,Hufflepuff,57,52,84,74
2835,Lucius Lestrange,Ravenclaw,91,89,89,88
2836,Wizard1435,Gryffindor,80,83,73,64
2837,Rubeus Peverell,Hufflepuff,54,62,56,60
2838,Wizard2585,Hufflepuff,73,66,49,81
2839,Wizard422,Gryffindor,51,56,56,52
2840,Wizard262,Ravenclaw,95,100,95,94
2841,Wizard343,Slytherin,84,89,75,92
2842,Wizard2394,Slytherin,83,71,94,92
2843,Gellert Yaxley,Slytherin,93,94,83,70
2844,Godric Carrow,Hufflepuff,73,54,56,76
2845,Dilys Bones,Gryffindor,58,69,82,79
2846,Wizard819,Gryffindor,85,69,64,87
2847,Wizard289,Ravenclaw,94,89,86,86
2848,Wizard3501,Gryffindor,77,58,55,85
2849,Wizard447,Ravenclaw,89,90,100,91
2850,Wizard1600,Gryffindor,82,62,66,68
2851,Wizard2765,Ravenclaw,92,87,86,85
2852,Wizard1301,Gryffindor,74,88,58,64
2853,Wizard1188,Slytherin,75,76,87,70
2854,Wizard75,Gryffindor,55,71,84,76
2855,Wizard2325,Ravenclaw,86,89,88,91
2856,Percy Lovegood,Hufflepuff,68,81,41,66
2857,Wizard2453,Slytherin,76,70,75,94
2858,Wizard1314,Hufflepuff,49,77,51,41
2859,Wizard1929,Ravenclaw,93,100,90,92
2860,Wizard298,Gryffindor,56,55,86,85
2861,Wizard1048,Gryffindor,66,72,85,53
2862,Newt Carrow,Slytherin,78,83,80,81
2863,Wizard3240,Ravenclaw,99,93,94,93
2864,Wizard818,Gryffindor,62,78,84,50
2865,Wizard1500,Hufflepuff,53,55,68,43
2866,Wizard2934,Gryffindor,78,59,53,59
2867,Wizard3391,Gryffindor,71,58,73,70
2868,Wizard162,Gryffindor,50,62,85,59
2869,Wizard3261,Gryffindor,78,81,77,75
2870,Wizard1627,Slytherin,89,72,88,73
2871,Wizard1051,Ravenclaw,100,88,87,91
2872,Wizard437,Hufflepuff,52,82,43,69
2873,Wizard3346,Ravenclaw,97,100,89,90
2874,Wizard2876,Slytherin,90,95,73,91
2875,Wizard1884,Ravenclaw,100,96,98,86
2876,Wizard3166,Hufflepuff,67,50,46,72
2877,Wizard3387,Hufflepuff,64,80,69,49
2878,Wizard2788,Hufflepuff,71,65,80,60
2879,Wizard1592,Ravenclaw,91,97,100,88
2880,Wizard1145,Ravenclaw,92,87,98,91
2881,Wizard2241,Slytherin,95,84,84,93
2882,Wizard1686,Slytherin,73,71,81,80
2883,Gellert Carrow,Slytherin,70,77,73,80
2884,Arthur Hooch,Gryffindor,89,59,83,53
2885,Wizard2865,Slytherin,87,74,74,71
2886,Tom Grindelwald,Slytherin,78,72,94,89
2887,Wizard2089,Ravenclaw,100,91,100,98
2888,Wizard124,Ravenclaw,90,88,97,97
2889,Wizard583,Slytherin,93,80,73,89
2890,Wizard4015,Ravenclaw,99,96,99,93
2891,Wizard1831,Gryffindor,50,61,57,73
2892,Wizard1300,Ravenclaw,99,85,90,87
2893,Wizard785,Hufflepuff,52,70,71,71
2894,Wizard1931,Gryffindor,53,63,85,90
2895,Wizard92,Gryffindor,52,61,67,70
2896,Wizard613,Gryffindor,76,75,51,66
2897,Wizard1027,Ravenclaw,94,96,88,89
2898,Wizard1220,Hufflepuff,67,58,48,83
2899,Wizard2909,Gryffindor,77,77,80,68
2900,Wizard50,Slytherin,84,88,73,87
2901,Wizard2123,Gryffindor,55,64,73,72
2902,Wizard685,Slytherin,74,88,91,70
2903,Wizard1066,Slytherin,86,82,82,75
2904,Wizard3252,Slytherin,76,92,81,86
2905,Wizard532,Ravenclaw,92,91,92,88
2906,Wizard3704,Gryffindor,54,64,82,65
2907,Wizard320,Ravenclaw,92,98,85,90
2908,Wizard3813,Gryffindor,62,86,50,63
2909,Wizard1012,Hufflepuff,43,46,42,82
2910,Wizard3258,Hufflepuff,74,67,82,49
2911,Bridget Carrow,Hufflepuff,73,80,47,78
2912,Wizard470,Slytherin,91,86,90,76
2913,Wizard310,Gryffindor,77,64,61,84
2914,Wizard3844,Slytherin,71,94,82,78
2915,Nymphadora Hagrid,Gryffindor,79,88,52,50
2916,Wizard3896,Slytherin,81,76,93,89
2917,Wilhelmina Carrow,Slytherin,73,79,83,71
2918,Wizard3988,Slytherin,87,72,84,70
2919,Wizard2350,Ravenclaw,100,89,86,97
2920,Percy Hagrid,Hufflepuff,60,69,79,75
2921,Minerva Parkinson,Gryffindor,67,85,90,76
2922,Rowena Peverell,Ravenclaw,100,93,98,92
2923,Wizard3325,Gryffindor,74,67,85,53
2924,Wizard4000,Ravenclaw,93,94,92,85
2925,Wizard2920,Ravenclaw,94,89,100,91
2926,Wizard896,Gryffindor,51,71,60,84
2927,Wizard590,Hufflepuff,57,82,49,72
2928,Remus Grindelwald,Ravenclaw,86,94,100,96
2929,Kingsley Crouch,Slytherin,75,75,72,83
2930,Wizard728,Gryffindor,67,72,51,70
2931,Wizard3650,Gryffindor,66,65,79,65
2932,Wizard2075,Gryffindor,83,55,71,75
2933,Wizard3304,Hufflepuff,54,53,64,42
2934,Albus Pucey,Gryffindor,56,67,76,58
2935,Wizard2660,Gryffindor,84,87,56,72
2936,Wizard3638,Ravenclaw,93,98,85,85
2937,Tom Snape,Slytherin,74,78,70,75
2938,Wizard3179,Hufflepuff,72,77,81,52
2939,Wizard3743,Gryffindor,60,50,79,73
2940,Nymphadora Pucey,Gryffindor,53,85,57,72
2941,Wizard356,Hufflepuff,62,53,69,69
2942,Wizard205,Hufflepuff,82,79,70,78
2943,Wizard3012,Slytherin,81,84,93,81
2944,Rowena Carrow,Hufflepuff,41,81,85,62
2945,Wizard1126,Gryffindor,53,66,75,89
2946,Wizard3668,Gryffindor,87,53,78,62
2947,Wizard949,Gryffindor,50,63,65,68
2948,Wizard993,Ravenclaw,90,97,95,88
2949,Wizard3721,Gryffindor,86,69,50,52
2950,Wizard410,Gryffindor,71,57,86,80
2951,Nymphadora Weasley,Hufflepuff,75,43,59,65
2952,Wizard2442,Hufflepuff,68,43,73,61
2953,Wulfric Carrow,Gryffindor,90,53,76,90
2954,Wizard1794,Ravenclaw,86,96,90,99
2955,Wizard1438,Gryffindor,62,69,55,90
2956,Wizard2611,Hufflepuff,84,76,68,51
2957,Leta Lestrange,Ravenclaw,93,98,96,85
2958,Wizard3541,Gryffindor,62,77,51,84
2959,Wizard3669,Ravenclaw,87,93,90,86
2960,Wizard3291,Slytherin,91,77,74,93
2961,Wizard1622,Slytherin,87,72,87,94
2962,Salazar Riddle,Ravenclaw,85,100,95,100
2963,Wizard645,Gryffindor,90,76,76,79
2964,Wizard84,Slytherin,80,70,72,95
2965,Wizard1840,Gryffindor,90,64,77,69
2966,Wizard1121,Hufflepuff,83,63,55,55
2967,Wizard3461,Hufflepuff,49,41,78,47
2968,Wizard3574,Slytherin,74,83,77,70
2969,Wizard1787,Gryffindor,68,58,60,53
2970,Wizard2138,Hufflepuff,47,60,65,54
2971,Wizard1291,Gryffindor,51,66,79,89
2972,Wizard2703,Hufflepuff,73,44,59,83
2973,Wizard3605,Hufflepuff,71,64,73,71
2974,Wizard3266,Ravenclaw,99,99,98,99
2975,Wizard1728,Slytherin,87,78,76,77
2976,Wizard1669,Hufflepuff,83,85,43,80
2977,Wizard4058,Ravenclaw,96,94,92,90
2978,Wizard3899,Slytherin,71,93,93,82
2979,Wizard3927,Ravenclaw,93,90,92,95
2980,Wizard3759,Ravenclaw,85,89,100,99
2981,Wizard677,Slytherin,71,92,89,84
2982,Wizard2668,Ravenclaw,100,100,94,90
2983,Bellatrix Snape,Hufflepuff,75,60,85,72
2984,Wizard2984,Ravenclaw,87,92,95,96
2985,Wizard2834,Hufflepuff,49,82,82,42
2986,Wizard1659,Slytherin,92,89,76,95
2987,Wizard2553,Hufflepuff,40,41,61,73
2988,Wizard3993,Gryffindor,89,85,78,88
2989,Wizard882,Slytherin,92,77,79,86
2990,Wizard3171,Hufflepuff,44,59,48,74
2991,Rubeus Grindelwald,Ravenclaw,98,85,85,96
2992,Wizard279,Gryffindor,64,51,77,90
2993,Wizard1067,Gryffindor,78,65,56,54
2994,Wizard1082,Slytherin,92,87,82,76
2995,Wizard2375,Slytherin,86,87,82,95
2996,Wizard1924,Ravenclaw,93,91,85,88
2997,Wizard3088,Hufflepuff,48,51,82,61
2998,Rubeus Flitwick,Slytherin,82,89,84,82
2999,Wizard181,Slytherin,91,74,78,78
3000,Wizard822,Ravenclaw,92,89,88,95
3001,Wizard3832,Slytherin,92,74,75,70
3002,Wizard1382,Gryffindor,73,89,60,64
3003,Wizard3662,Slytherin,79,92,77,75
3004,Filius Hooch,Hufflepuff,47,65,50,46
3005,Wizard555,Hufflepuff,71,71,56,66
3006,Wizard577,Gryffindor,62,81,52,75
3007,Wizard654,Gryffindor,84,58,89,89
3008,Wizard2343,Slytherin,84,87,78,94
3009,Wizard653,Ravenclaw,96,99,95,97
3010,Wizard440,Slytherin,84,86,80,81
3011,Percy Goyle,Ravenclaw,86,92,92,92
3012,Wizard3030,Gryffindor,90,64,65,73
3013,Wizard3126,Slytherin,79,81,86,83
3014,Salazar Goyle,Gryffindor,84,68,70,67
3015,Wizard2829,Slytherin,72,82,89,85
3016,Wizard1745,Slytherin,75,80,90,91
3017,Wizard1504,Ravenclaw,99,86,86,95
3018,Wizard73,Ravenclaw,95,95,96,96
3019,Wizard3528,Hufflepuff,54,62,73,64
3020,Wizard1106,Hufflepuff,60,57,42,48
3021,Wizard373,Gryffindor,64,53,55,85
3022,Wizard3947,Ravenclaw,98,91,90,85
3023,Wizard1559,Slytherin,77,75,79,80
3024,Wilhelmina Flitwick,Ravenclaw,96,99,96,94
3025,Wizard977,Slytherin,92,76,78,94
3026,Percy Crouch,Gryffindor,72,53,57,51
3027,Wizard1673,Slytherin,89,81,73,92
3028,Wizard2484,Gryffindor,50,81,56,52
3029,Wizard803,Gryffindor,78,61,66,66
3030,Wizard3710,Gryffindor,73,90,56,50
3031,Wizard2448,Gryffindor,65,65,82,83
3032,Wizard1640,Gryffindor,74,63,85,62
3033,Wizard248,Ravenclaw,99,92,88,95
3034,Wizard1558,Hufflepuff,69,41,67,65
3035,Newt Diggory,Gryffindor,65,70,70,83
3036,Wizard3937,Hufflepuff,46,67,61,64
3037,Wizard1963,Ravenclaw,93,96,97,93
3038,Wizard3481,Slytherin,72,91,82,86
3039,Wizard548,Ravenclaw,95,87,100,86
3040,Wizard2183,Ravenclaw,87,86,100,88
3041,Wizard3483,Slytherin,83,80,91,76
3042,Wizard1110,Gryffindor,50,81,77,70
3043,Wizard1790,Slytherin,90,71,77,72
3044,Gellert Greengrass,Hufflepuff,63,67,44,84
3045,Wizard1426,Gryffindor,78,66,61,53
3046,Wizard650,Slytherin,84,77,77,70
3047,Wizard2647,Gryffindor,72,63,61,90
3048,Wizard1898,Hufflepuff,61,64,76,47
3049,Wizard1613,Gryffindor,87,75,89,61
3050,Wizard2840,Gryffindor,82,76,78,53
3051,Wizard4041,Slytherin,91,70,71,79
3052,Wizard3335,Hufflepuff,43,73,56,58
3053,Wizard3840,Gryffindor,80,81,79,53
3054,Wizard3350,Hufflepuff,57,56,45,75
3055,Wizard1666,Ravenclaw,95,99,89,100
3056,Wizard2847,Ravenclaw,97,88,94,93
3057,Wizard1604,Hufflepuff,54,67,73,46
3058,Wizard3656,Ravenclaw,96,87,91,96
3059,Wizard3814,Gryffindor,50,74,80,58
3060,Wizard240,Hufflepuff,79,46,52,45
3061,Wizard1876,Hufflepuff,48,62,69,45
3062,Wizard580,Slytherin,93,85,73,76
3063,Hepzibah Lupin,Ravenclaw,88,93,85,99
3064,Kingsley Dumbledore,Ravenclaw,98,85,99,94
3065,Wizard138,Ravenclaw,86,93,100,88
3066,Wizard1705,Ravenclaw,86,98,100,91
3067,Wizard1839,Ravenclaw,85,89,94,95
3068,Wizard2762,Hufflepuff,48,46,67,62
3069,Wizard981,Hufflepuff,44,75,52,56
3070,Wizard3407,Hufflepuff,61,78,49,71
3071,Wizard2720,Slytherin,85,83,90,86
3072,Bathilda Weasley,Slytherin,83,94,85,87
3073,Minerva Crouch,Slytherin,78,90,85,94
3074,Wizard2653,Slytherin,73,72,85,90
3075,Severus Lestrange,Ravenclaw,99,86,95,99
3076,Wizard1005,Slytherin,92,74,84,71
3077,Wizard3032,Ravenclaw,94,95,86,90
3078,Wizard1117,Slytherin,75,87,78,84
3079,Wizard2981,Slytherin,84,81,70,78
3080,Wizard1335,Slytherin,74,74,80,83
3081,Wizard2985,Ravenclaw,91,93,90,98
3082,Wizard3722,Gryffindor,66,69,84,50
3083,Wizard2694,Hufflepuff,74,82,81,56
3084,Wizard683,Hufflepuff,61,57,78,78
3085,Wizard486,Slytherin,80,72,94,81
3086,Wizard1570,Ravenclaw,97,100,93,91
3087,Wizard4005,Hufflepuff,69,46,58,49
3088,Wizard378,Ravenclaw,92,100,93,87
3089,Wizard2084,Slytherin,88,79,81,89
3090,Wizard2806,Ravenclaw,88,91,94,88
3091,Wizard3706,Hufflepuff,79,75,80,76
3092,Rowena Malfoy,Gryffindor,64,74,50,77
3093,Wizard3215,Gryffindor,87,54,69,79
3094,Wizard1713,Ravenclaw,90,99,94,95
3095,Wizard2584,Slytherin,70,89,95,93
3096,Wizard3230,Gryffindor,65,51,50,51
3097,Wizard1148,Slytherin,83,72,89,86
3098,Wulfric Parkinson,Hufflepuff,85,50,74,69
3099,Wizard3083,Hufflepuff,52,83,42,48
3100,Wizard1211,Slytherin,85,75,79,84
3101,Wizard2959,Slytherin,72,95,81,82
3102,Wizard892,Ravenclaw,97,98,94,93
3103,Wizard3984,Gryffindor,85,54,74,89
3104,Wizard1071,Ravenclaw,90,91,94,99
3105,Wizard829,Gryffindor,73,78,88,71
3106,Wizard380,Gryffindor,88,54,64,67
3107,Wizard358,Ravenclaw,90,85,86,98
3108,Tom Hooch,Hufflepuff,55,54,62,70
3109,Wizard3646,Hufflepuff,57,51,54,85
3110,Wizard2287,Hufflepuff,47,82,46,65
3111,Wizard2371,Slytherin,74,90,83,71
3112,Wizard927,Slytherin,94,79,75,70
3113,Wizard3169,Hufflepuff,50,83,62,50
3114,Minerva Crabbe,Ravenclaw,92,93,89,97
